,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence
23,0.1,0.1,0.1,0.9,0.7,0.004132231404958678,"[23, 21, 14, 18, 8, 2, 18, 0, 24, 23, 14, 9, 25, 8, 6, 24, 10, 2, 0, 21, 25, 26, 5, 1, 8, 13, 24, 11, 2, 20, 9, 21, 13, 13, 26, 3, 7, 10, 1, 25, 5, 22, 4, 20, 14, 1, 5, 20, 19, 6, 19, 26, 0, 9, 6, 15, 16, 22, 7, 3, 23, 7, 22, 3, 11, 12, 15, 16, 11, 10, 12, 17, 4, 12, 19, 15, 4, 18, 17, 16, 17]"
24,0.1,0.1,0.1,0.9,0.9,0.0040650406504065045,"[8, 10, 21, 20, 7, 22, 19, 24, 21, 11, 19, 10, 18, 8, 11, 6, 7, 9, 4, 22, 26, 21, 16, 8, 25, 13, 24, 26, 0, 23, 14, 5, 13, 4, 25, 9, 11, 6, 20, 3, 15, 22, 14, 16, 20, 26, 23, 19, 12, 2, 1, 15, 25, 2, 7, 10, 14, 24, 17, 1, 3, 17, 6, 18, 12, 23, 3, 16, 15, 5, 0, 4, 5, 18, 17, 2, 1, 13, 9, 0, 12]"
25,0.1,0.1,0.3,0.1,0.1,0.0040650406504065045,"[26, 13, 5, 26, 0, 6, 26, 22, 23, 14, 18, 12, 8, 6, 3, 16, 5, 22, 25, 0, 1, 8, 10, 3, 22, 3, 9, 12, 23, 14, 23, 18, 13, 8, 20, 15, 25, 10, 14, 16, 16, 24, 15, 15, 9, 7, 25, 21, 7, 12, 20, 11, 0, 1, 19, 11, 7, 21, 1, 2, 5, 10, 17, 18, 13, 4, 24, 4, 20, 4, 19, 19, 21, 11, 2, 6, 17, 24, 9, 2, 17]"
26,0.1,0.1,0.3,0.1,0.3,0.00423728813559322,"[23, 21, 23, 19, 9, 1, 21, 25, 0, 22, 16, 24, 21, 1, 12, 0, 26, 22, 16, 19, 11, 3, 9, 24, 8, 11, 19, 3, 15, 23, 2, 5, 12, 13, 26, 2, 8, 18, 20, 2, 26, 18, 1, 12, 4, 25, 14, 10, 3, 11, 15, 8, 16, 22, 5, 7, 17, 17, 4, 20, 18, 10, 13, 20, 0, 6, 24, 17, 6, 25, 7, 14, 4, 5, 9, 14, 13, 6, 15, 7, 10]"
27,0.1,0.1,0.3,0.1,0.5,0.0040650406504065045,"[23, 1, 22, 22, 24, 1, 9, 12, 10, 12, 16, 23, 9, 3, 24, 1, 25, 13, 14, 11, 0, 10, 17, 13, 12, 19, 6, 17, 24, 16, 0, 19, 18, 8, 3, 21, 14, 0, 2, 7, 23, 22, 26, 21, 16, 21, 13, 8, 3, 14, 5, 26, 25, 4, 8, 19, 11, 20, 15, 9, 6, 7, 15, 2, 26, 17, 7, 6, 4, 5, 2, 11, 5, 18, 10, 20, 4, 25, 20, 15, 18]"
28,0.1,0.1,0.3,0.1,0.7,0.004032258064516129,"[20, 25, 22, 23, 13, 26, 23, 2, 13, 4, 15, 22, 21, 15, 13, 21, 9, 3, 26, 5, 1, 15, 4, 17, 19, 18, 18, 26, 2, 14, 6, 3, 12, 22, 20, 23, 1, 9, 6, 0, 24, 5, 17, 4, 12, 8, 1, 3, 10, 11, 14, 25, 0, 10, 10, 8, 0, 14, 8, 11, 25, 18, 5, 11, 2, 6, 24, 9, 19, 16, 24, 16, 19, 17, 7, 16, 21, 7, 12, 20, 7]"
29,0.1,0.1,0.3,0.1,0.9,0.004149377593360996,"[2, 15, 3, 20, 12, 17, 1, 3, 20, 22, 9, 1, 6, 15, 17, 3, 9, 7, 1, 7, 24, 12, 13, 13, 23, 12, 22, 11, 26, 24, 17, 26, 15, 26, 2, 23, 14, 11, 20, 9, 14, 7, 16, 22, 6, 4, 21, 14, 24, 0, 4, 25, 16, 11, 10, 5, 25, 13, 23, 10, 21, 19, 8, 19, 25, 6, 16, 4, 10, 18, 0, 2, 18, 19, 5, 5, 21, 8, 18, 0, 8]"
30,0.1,0.1,0.3,0.3,0.1,0.004166666666666667,"[22, 9, 22, 5, 15, 4, 10, 14, 24, 15, 10, 15, 25, 21, 22, 3, 16, 9, 10, 4, 21, 18, 24, 4, 18, 0, 3, 23, 12, 6, 5, 0, 24, 1, 1, 25, 25, 2, 12, 17, 23, 1, 7, 17, 26, 3, 12, 19, 18, 23, 17, 14, 7, 13, 8, 11, 6, 20, 16, 8, 0, 9, 13, 5, 26, 21, 19, 13, 11, 16, 26, 19, 6, 20, 20, 8, 11, 2, 2, 14, 7]"
31,0.1,0.1,0.3,0.3,0.3,0.0041841004184100415,"[0, 9, 13, 7, 5, 17, 24, 1, 8, 9, 7, 24, 0, 8, 13, 5, 1, 6, 13, 8, 26, 6, 18, 22, 3, 17, 12, 26, 24, 3, 18, 6, 17, 25, 15, 2, 22, 0, 9, 20, 21, 15, 11, 22, 1, 3, 5, 2, 19, 2, 4, 12, 21, 10, 12, 4, 14, 15, 20, 20, 10, 21, 23, 19, 7, 11, 14, 4, 23, 16, 19, 10, 16, 14, 26, 25, 18, 16, 23, 25, 11]"
32,0.1,0.1,0.3,0.3,0.5,0.004081632653061225,"[15, 12, 8, 12, 1, 12, 13, 0, 15, 3, 1, 3, 20, 7, 18, 8, 10, 17, 0, 22, 1, 25, 0, 10, 20, 24, 2, 7, 16, 21, 3, 11, 10, 25, 19, 22, 9, 25, 8, 26, 5, 17, 21, 24, 19, 2, 24, 15, 18, 23, 17, 4, 6, 22, 20, 9, 5, 13, 26, 2, 6, 6, 16, 7, 9, 4, 18, 26, 16, 11, 14, 11, 21, 14, 5, 23, 4, 23, 13, 14, 19]"
