,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence,parameter C
1142,0.2,,0.1,0.4,0.3,0.002421307506053269,"[8, 2, 26, 1, 1, 17, 3, 9, 18, 23, 12, 16, 14, 3, 16, 7, 6, 22, 24, 8, 4, 7, 17, 4, 2, 23, 26, 10, 20, 21, 21, 18, 0, 13, 11, 4, 10, 16, 5, 20, 0, 19, 19, 6, 17, 9, 18, 1, 3, 22, 14, 24, 13, 25, 15, 5, 20, 23, 19, 8, 22, 2, 12, 14, 15, 5, 21, 26, 6, 0, 11, 11, 9, 24, 15, 7, 10, 13, 25, 25, 12]",0.5
1143,0.2,,0.1,0.4,0.4,0.002506265664160401,"[9, 5, 13, 10, 24, 14, 3, 18, 26, 7, 8, 22, 0, 7, 14, 17, 11, 15, 21, 6, 4, 4, 1, 22, 3, 11, 21, 23, 1, 13, 12, 6, 20, 12, 23, 19, 15, 18, 3, 16, 26, 24, 1, 17, 8, 2, 0, 0, 21, 25, 25, 19, 14, 13, 26, 18, 9, 9, 7, 15, 20, 23, 12, 22, 5, 16, 5, 6, 16, 20, 2, 19, 24, 10, 8, 17, 2, 11, 25, 10, 4]",0.5
1144,0.2,,0.1,0.4,0.5,0.0025575447570332483,"[17, 16, 12, 18, 0, 9, 26, 21, 14, 19, 23, 26, 20, 25, 22, 19, 15, 4, 6, 1, 2, 12, 15, 10, 1, 3, 6, 15, 18, 12, 0, 3, 19, 24, 7, 9, 8, 6, 2, 17, 8, 3, 8, 4, 22, 2, 7, 5, 24, 1, 23, 18, 26, 24, 11, 20, 11, 9, 10, 21, 21, 7, 17, 13, 11, 25, 14, 0, 16, 14, 23, 13, 4, 16, 13, 5, 5, 10, 25, 20, 22]",0.5
1145,0.2,,0.1,0.5,0.1,0.0024752475247524753,"[3, 26, 7, 0, 23, 9, 5, 0, 8, 17, 24, 16, 5, 1, 22, 4, 4, 7, 8, 25, 23, 4, 21, 3, 1, 5, 22, 21, 3, 26, 17, 21, 2, 16, 19, 6, 13, 10, 2, 11, 15, 9, 10, 25, 17, 7, 15, 2, 13, 20, 11, 19, 18, 25, 8, 23, 12, 11, 0, 15, 24, 6, 14, 12, 6, 16, 26, 14, 10, 18, 1, 24, 20, 22, 12, 14, 20, 19, 18, 13, 9]",0.5
1146,0.2,,0.1,0.5,0.2,0.0024509803921568627,"[6, 1, 8, 6, 18, 17, 14, 14, 21, 9, 16, 0, 21, 2, 9, 10, 26, 8, 25, 22, 24, 14, 6, 24, 19, 13, 10, 5, 12, 11, 0, 15, 5, 15, 20, 11, 3, 10, 7, 20, 16, 23, 12, 20, 17, 5, 13, 16, 22, 15, 25, 12, 1, 4, 3, 19, 3, 8, 4, 25, 19, 24, 7, 2, 23, 9, 7, 2, 22, 26, 17, 11, 13, 18, 1, 18, 0, 4, 21, 23, 26]",0.5
1147,0.2,,0.1,0.5,0.3,0.002277904328018223,"[15, 6, 13, 25, 1, 16, 14, 12, 16, 23, 9, 16, 18, 6, 25, 6, 23, 10, 19, 24, 20, 12, 5, 13, 20, 14, 22, 1, 14, 17, 12, 25, 7, 11, 0, 21, 19, 21, 11, 13, 18, 0, 10, 20, 3, 18, 24, 8, 15, 3, 26, 11, 10, 8, 8, 23, 5, 7, 7, 22, 9, 15, 4, 2, 4, 2, 22, 1, 26, 26, 4, 3, 19, 17, 21, 0, 5, 17, 24, 2, 9]",0.5
1148,0.2,,0.1,0.5,0.4,0.002277904328018223,"[26, 9, 23, 11, 18, 10, 23, 12, 22, 17, 17, 0, 8, 13, 18, 13, 16, 4, 8, 9, 7, 23, 25, 26, 14, 9, 19, 6, 4, 7, 3, 19, 2, 24, 20, 25, 4, 0, 21, 25, 16, 15, 5, 3, 22, 8, 1, 22, 21, 0, 16, 2, 5, 15, 11, 21, 26, 2, 6, 7, 24, 12, 6, 3, 10, 14, 17, 20, 15, 12, 24, 14, 20, 10, 1, 19, 11, 5, 13, 18, 1]",0.5
1149,0.2,,0.1,0.5,0.5,0.0024630541871921183,"[4, 2, 15, 11, 15, 18, 26, 23, 0, 14, 23, 3, 24, 19, 20, 11, 11, 12, 14, 4, 10, 10, 15, 7, 5, 20, 13, 2, 5, 19, 12, 23, 9, 24, 17, 12, 25, 7, 1, 6, 8, 18, 14, 13, 5, 26, 20, 16, 6, 22, 8, 21, 19, 16, 17, 22, 8, 2, 21, 21, 7, 22, 9, 10, 3, 26, 25, 3, 17, 13, 18, 4, 24, 1, 25, 0, 1, 16, 0, 9, 6]",0.5
1150,0.2,,0.2,0.1,0.1,0.0024813895781637717,"[19, 9, 10, 15, 11, 6, 13, 9, 2, 7, 4, 20, 1, 18, 26, 19, 5, 14, 8, 13, 16, 6, 17, 5, 11, 26, 2, 22, 1, 8, 0, 8, 21, 20, 14, 24, 15, 24, 21, 0, 11, 23, 23, 9, 4, 10, 26, 22, 17, 3, 24, 22, 23, 13, 10, 21, 12, 25, 6, 25, 7, 1, 4, 12, 19, 18, 5, 17, 20, 14, 25, 7, 3, 12, 2, 18, 0, 16, 16, 3, 15]",0.5
1151,0.2,,0.2,0.1,0.2,0.002421307506053269,"[5, 24, 12, 13, 3, 12, 10, 0, 7, 18, 3, 25, 16, 8, 22, 25, 6, 22, 1, 21, 21, 5, 8, 2, 14, 16, 26, 6, 20, 20, 23, 4, 19, 1, 3, 24, 6, 9, 19, 12, 1, 23, 5, 26, 19, 15, 21, 13, 25, 11, 2, 17, 7, 18, 14, 9, 17, 11, 2, 15, 9, 13, 26, 4, 23, 7, 16, 11, 18, 8, 20, 24, 0, 4, 10, 15, 0, 17, 10, 14, 22]",0.5
1152,0.2,,0.2,0.1,0.3,0.0024390243902439024,"[15, 25, 12, 2, 9, 0, 3, 5, 4, 15, 26, 13, 26, 2, 22, 7, 8, 14, 16, 19, 6, 9, 17, 19, 20, 18, 17, 1, 2, 3, 24, 0, 14, 21, 12, 18, 13, 7, 11, 3, 10, 19, 10, 11, 5, 17, 21, 6, 9, 20, 26, 20, 6, 4, 0, 14, 12, 16, 8, 24, 15, 22, 11, 8, 24, 25, 23, 7, 13, 16, 1, 18, 23, 23, 5, 22, 1, 21, 4, 25, 10]",0.5
1153,0.2,,0.2,0.1,0.4,0.0024271844660194173,"[18, 7, 7, 18, 10, 0, 5, 15, 13, 11, 17, 21, 13, 12, 14, 25, 11, 22, 2, 14, 20, 19, 22, 3, 16, 1, 15, 21, 17, 17, 2, 3, 23, 26, 0, 22, 26, 24, 25, 20, 7, 1, 23, 0, 24, 9, 9, 21, 10, 12, 14, 26, 6, 9, 12, 1, 8, 2, 4, 16, 8, 24, 4, 25, 15, 20, 19, 13, 5, 19, 6, 23, 16, 11, 6, 4, 18, 3, 10, 5, 8]",0.5
1154,0.2,,0.2,0.1,0.5,0.0024509803921568627,"[13, 11, 10, 7, 16, 8, 6, 24, 11, 0, 0, 17, 6, 20, 16, 17, 15, 9, 22, 15, 14, 23, 23, 2, 21, 18, 4, 6, 14, 5, 24, 14, 13, 1, 3, 7, 8, 5, 18, 3, 12, 26, 2, 24, 9, 21, 19, 8, 9, 15, 11, 16, 20, 1, 17, 19, 10, 13, 3, 10, 12, 4, 25, 22, 12, 23, 26, 21, 25, 2, 4, 20, 22, 25, 0, 1, 5, 7, 19, 18, 26]",0.5
1155,0.2,,0.2,0.2,0.1,0.002506265664160401,"[10, 15, 25, 21, 6, 3, 19, 24, 13, 18, 19, 0, 9, 21, 6, 23, 1, 12, 11, 22, 11, 12, 14, 7, 26, 1, 10, 20, 2, 5, 13, 11, 10, 17, 4, 25, 12, 8, 16, 25, 5, 8, 24, 17, 16, 8, 16, 4, 26, 0, 20, 4, 15, 22, 1, 20, 2, 23, 14, 23, 3, 6, 13, 7, 17, 19, 24, 18, 7, 21, 22, 15, 2, 26, 5, 14, 9, 3, 0, 9, 18]",0.5
1156,0.2,,0.2,0.2,0.2,0.0025252525252525255,"[6, 9, 7, 15, 14, 3, 8, 22, 24, 14, 1, 12, 5, 6, 2, 23, 17, 1, 18, 18, 24, 16, 21, 19, 24, 9, 21, 14, 18, 9, 2, 6, 22, 21, 25, 11, 16, 23, 4, 12, 5, 4, 26, 12, 11, 3, 15, 16, 20, 22, 10, 3, 20, 17, 26, 4, 25, 7, 19, 20, 26, 8, 25, 13, 15, 19, 13, 10, 5, 8, 0, 2, 13, 10, 0, 1, 23, 7, 17, 0, 11]",0.5
1157,0.2,,0.2,0.2,0.3,0.0023752969121140144,"[15, 26, 11, 6, 3, 8, 23, 14, 1, 18, 15, 11, 7, 21, 4, 14, 22, 9, 17, 7, 13, 25, 17, 6, 16, 12, 20, 13, 9, 16, 23, 24, 19, 4, 0, 14, 25, 0, 11, 4, 10, 26, 2, 21, 1, 22, 5, 23, 24, 18, 12, 5, 25, 9, 8, 19, 21, 26, 2, 24, 7, 15, 12, 17, 1, 20, 10, 5, 13, 16, 3, 10, 8, 22, 0, 19, 6, 18, 3, 2, 20]",0.5
1158,0.2,,0.2,0.2,0.4,0.002347417840375587,"[16, 8, 4, 17, 14, 3, 8, 15, 12, 0, 10, 9, 24, 25, 19, 6, 22, 6, 13, 21, 22, 10, 26, 4, 12, 24, 11, 13, 9, 3, 20, 9, 23, 4, 18, 13, 7, 17, 20, 5, 2, 2, 7, 25, 12, 23, 15, 1, 20, 22, 7, 21, 3, 23, 14, 2, 26, 11, 21, 19, 1, 16, 5, 5, 16, 14, 26, 15, 18, 17, 8, 0, 11, 18, 10, 0, 1, 6, 25, 24, 19]",0.5
1159,0.2,,0.2,0.2,0.5,0.0024096385542168677,"[7, 22, 6, 13, 16, 23, 24, 16, 2, 6, 14, 12, 17, 3, 13, 21, 1, 22, 11, 20, 2, 4, 23, 6, 19, 9, 13, 18, 11, 8, 25, 23, 26, 10, 14, 1, 18, 15, 7, 5, 17, 21, 10, 12, 3, 0, 5, 9, 7, 0, 9, 15, 0, 24, 25, 25, 26, 2, 8, 4, 24, 22, 1, 10, 12, 5, 18, 17, 4, 11, 8, 26, 3, 20, 15, 19, 16, 14, 21, 20, 19]",0.5
1160,0.2,,0.2,0.3,0.1,0.002386634844868735,"[0, 8, 12, 25, 19, 14, 12, 4, 21, 10, 13, 8, 20, 10, 24, 20, 2, 19, 16, 4, 19, 25, 6, 7, 9, 22, 24, 26, 1, 23, 17, 18, 15, 5, 0, 2, 20, 2, 6, 5, 11, 5, 21, 16, 16, 3, 26, 25, 11, 7, 0, 8, 17, 3, 26, 23, 18, 12, 14, 10, 22, 15, 1, 9, 15, 23, 6, 13, 7, 18, 11, 17, 14, 24, 13, 9, 4, 3, 1, 21, 22]",0.5
1161,0.2,,0.2,0.3,0.2,0.0024875621890547263,"[20, 6, 4, 21, 25, 18, 9, 19, 5, 11, 2, 24, 6, 23, 16, 0, 22, 23, 7, 8, 26, 24, 10, 9, 11, 3, 22, 17, 3, 1, 16, 14, 25, 10, 26, 2, 22, 5, 4, 2, 0, 18, 11, 17, 21, 7, 19, 17, 21, 1, 12, 25, 12, 15, 20, 10, 9, 0, 19, 14, 8, 13, 24, 18, 16, 6, 26, 15, 8, 12, 20, 23, 13, 1, 4, 14, 5, 13, 15, 3, 7]",0.5
1162,0.2,,0.2,0.3,0.3,0.0024691358024691358,"[11, 1, 13, 17, 24, 10, 12, 23, 7, 18, 20, 10, 4, 16, 20, 9, 19, 21, 8, 15, 3, 14, 24, 13, 22, 14, 1, 17, 24, 11, 5, 3, 8, 13, 22, 22, 0, 25, 2, 26, 0, 6, 23, 18, 1, 20, 0, 3, 9, 21, 4, 15, 11, 5, 2, 12, 5, 12, 10, 21, 17, 19, 16, 6, 25, 18, 25, 15, 14, 16, 4, 7, 19, 6, 7, 8, 23, 2, 26, 9, 26]",0.5
1163,0.2,,0.2,0.3,0.4,0.0024330900243309003,"[0, 0, 2, 2, 19, 10, 6, 15, 24, 6, 20, 12, 21, 18, 20, 9, 23, 18, 5, 26, 6, 5, 14, 22, 26, 1, 7, 8, 18, 11, 24, 20, 11, 15, 17, 12, 17, 9, 15, 1, 10, 16, 19, 19, 22, 22, 1, 0, 12, 11, 25, 3, 8, 25, 14, 5, 13, 4, 21, 3, 16, 16, 7, 4, 17, 13, 21, 24, 23, 8, 13, 10, 9, 23, 25, 3, 4, 2, 7, 14, 26]",0.5
1164,0.2,,0.2,0.3,0.5,0.0024813895781637717,"[15, 24, 17, 12, 17, 20, 17, 22, 1, 9, 8, 5, 10, 8, 14, 21, 5, 6, 13, 2, 2, 0, 24, 1, 11, 3, 4, 0, 1, 23, 22, 13, 13, 11, 23, 5, 16, 3, 25, 15, 8, 12, 12, 2, 11, 24, 9, 21, 7, 16, 19, 19, 14, 6, 15, 7, 7, 14, 18, 22, 20, 25, 21, 23, 3, 4, 9, 25, 20, 0, 10, 4, 16, 18, 18, 6, 10, 26, 19, 26, 26]",0.5
1165,0.2,,0.2,0.4,0.1,0.002512562814070352,"[19, 15, 26, 4, 2, 4, 8, 10, 3, 16, 17, 22, 24, 23, 3, 14, 9, 18, 20, 8, 3, 6, 7, 17, 24, 12, 25, 22, 17, 9, 24, 13, 12, 15, 1, 18, 2, 7, 21, 21, 1, 23, 8, 26, 19, 18, 19, 13, 12, 5, 1, 0, 4, 25, 15, 6, 16, 2, 25, 22, 11, 14, 13, 23, 26, 10, 11, 16, 0, 21, 10, 6, 7, 0, 5, 9, 20, 11, 5, 14, 20]",0.5
1166,0.2,,0.2,0.4,0.2,0.002512562814070352,"[23, 4, 5, 15, 5, 1, 3, 23, 21, 11, 1, 9, 22, 23, 20, 1, 13, 19, 15, 16, 19, 10, 17, 20, 26, 7, 18, 6, 21, 11, 12, 5, 17, 14, 21, 18, 2, 2, 3, 9, 12, 7, 17, 8, 14, 7, 6, 22, 24, 10, 24, 0, 11, 26, 16, 4, 22, 13, 16, 0, 6, 19, 25, 24, 18, 26, 4, 13, 20, 25, 8, 10, 8, 15, 25, 14, 2, 0, 9, 12, 3]",0.5
1167,0.2,,0.2,0.4,0.3,0.002331002331002331,"[8, 21, 25, 7, 19, 12, 4, 3, 11, 20, 14, 3, 6, 12, 13, 15, 3, 2, 16, 18, 14, 23, 14, 16, 24, 9, 17, 10, 0, 6, 20, 13, 18, 2, 12, 25, 13, 22, 6, 0, 21, 22, 5, 8, 19, 8, 9, 4, 17, 26, 10, 1, 15, 5, 26, 17, 1, 9, 7, 25, 7, 5, 1, 4, 11, 21, 18, 19, 23, 16, 24, 20, 0, 11, 22, 10, 26, 2, 15, 23, 24]",0.5
1168,0.2,,0.2,0.4,0.4,0.0024154589371980675,"[19, 4, 12, 20, 16, 5, 19, 16, 24, 15, 4, 16, 20, 1, 0, 3, 24, 21, 10, 22, 10, 15, 3, 12, 7, 26, 14, 11, 0, 13, 6, 18, 18, 7, 7, 9, 21, 17, 20, 17, 25, 19, 0, 24, 8, 26, 9, 2, 4, 11, 14, 2, 23, 22, 18, 26, 9, 8, 21, 13, 17, 5, 5, 6, 15, 1, 25, 23, 3, 25, 10, 1, 13, 12, 23, 6, 11, 22, 2, 8, 14]",0.5
1169,0.2,,0.2,0.4,0.5,0.0024752475247524753,"[18, 18, 5, 13, 8, 3, 5, 9, 6, 4, 19, 23, 14, 7, 17, 17, 13, 10, 1, 13, 22, 12, 12, 26, 0, 5, 15, 19, 2, 1, 10, 4, 1, 7, 15, 9, 21, 11, 10, 8, 20, 0, 20, 25, 21, 22, 7, 24, 3, 26, 6, 23, 17, 24, 16, 2, 0, 24, 23, 11, 14, 9, 4, 12, 3, 21, 20, 22, 14, 8, 2, 15, 25, 6, 25, 16, 11, 26, 18, 19, 16]",0.5
1170,0.2,,0.2,0.5,0.1,0.002570694087403599,"[11, 8, 22, 1, 7, 7, 7, 23, 13, 24, 21, 14, 23, 20, 16, 8, 4, 11, 24, 18, 17, 14, 17, 18, 9, 10, 23, 1, 12, 10, 22, 0, 12, 12, 9, 20, 0, 20, 1, 3, 9, 13, 25, 2, 25, 26, 22, 16, 10, 21, 4, 2, 15, 11, 6, 5, 6, 0, 19, 21, 14, 18, 2, 15, 13, 15, 8, 26, 19, 17, 6, 3, 19, 26, 4, 16, 25, 24, 5, 3, 5]",0.5
1171,0.2,,0.2,0.5,0.2,0.002398081534772182,"[12, 23, 11, 14, 25, 10, 20, 13, 14, 18, 1, 0, 22, 2, 5, 3, 13, 16, 12, 11, 18, 24, 4, 9, 26, 2, 5, 26, 23, 23, 24, 20, 16, 0, 0, 8, 21, 6, 8, 15, 17, 10, 22, 4, 7, 8, 19, 17, 21, 18, 19, 13, 2, 17, 25, 14, 16, 22, 24, 15, 3, 21, 20, 5, 7, 7, 6, 9, 4, 1, 19, 3, 9, 25, 1, 10, 6, 26, 11, 12, 15]",0.5
1172,0.2,,0.2,0.5,0.3,0.0024449877750611247,"[18, 8, 21, 26, 7, 24, 5, 20, 3, 2, 16, 10, 14, 11, 5, 6, 1, 18, 22, 15, 12, 25, 7, 24, 13, 11, 9, 4, 19, 16, 6, 19, 7, 21, 24, 26, 23, 4, 8, 15, 8, 18, 6, 5, 14, 17, 17, 11, 13, 16, 3, 22, 20, 20, 23, 0, 10, 3, 12, 15, 9, 1, 4, 17, 22, 14, 21, 10, 25, 13, 25, 23, 0, 2, 2, 19, 1, 26, 12, 9, 0]",0.5
1173,0.2,,0.2,0.5,0.4,0.002457002457002457,"[20, 25, 10, 16, 14, 15, 11, 6, 13, 16, 18, 0, 3, 4, 1, 12, 15, 13, 18, 10, 8, 3, 11, 22, 24, 0, 18, 1, 17, 20, 24, 21, 22, 7, 2, 26, 6, 5, 2, 2, 24, 12, 16, 5, 10, 9, 7, 17, 21, 19, 19, 23, 21, 12, 17, 15, 1, 6, 23, 25, 4, 0, 19, 9, 26, 22, 25, 9, 3, 11, 14, 5, 23, 14, 7, 8, 26, 4, 20, 8, 13]",0.5
1174,0.2,,0.2,0.5,0.5,0.0024330900243309003,"[9, 24, 19, 20, 1, 16, 17, 15, 7, 21, 5, 23, 18, 10, 13, 16, 18, 3, 1, 11, 0, 2, 26, 8, 17, 22, 14, 20, 5, 12, 23, 8, 11, 7, 3, 12, 22, 15, 7, 3, 24, 4, 0, 6, 17, 11, 20, 8, 22, 13, 26, 0, 18, 26, 6, 5, 14, 19, 10, 9, 6, 25, 9, 25, 1, 10, 23, 21, 2, 2, 4, 24, 19, 15, 25, 16, 4, 13, 12, 14, 21]",0.5
1175,0.2,,0.3,0.1,0.1,0.002386634844868735,"[9, 5, 22, 12, 0, 13, 10, 10, 16, 14, 5, 6, 18, 18, 3, 24, 11, 3, 19, 23, 2, 10, 3, 23, 19, 25, 5, 11, 14, 1, 15, 13, 21, 24, 16, 7, 26, 12, 15, 26, 17, 8, 15, 16, 22, 17, 20, 6, 7, 7, 21, 8, 2, 13, 26, 2, 18, 4, 19, 22, 9, 6, 12, 25, 4, 20, 24, 0, 8, 9, 1, 11, 21, 20, 14, 1, 4, 25, 23, 17, 0]",0.5
1176,0.2,,0.3,0.1,0.2,0.0024154589371980675,"[11, 21, 10, 18, 6, 15, 15, 17, 9, 8, 1, 20, 12, 4, 22, 17, 20, 23, 26, 16, 19, 2, 21, 25, 14, 2, 11, 10, 0, 4, 14, 6, 19, 15, 16, 23, 5, 24, 18, 26, 26, 6, 9, 0, 11, 17, 19, 20, 9, 7, 3, 16, 8, 7, 13, 23, 25, 24, 13, 22, 7, 18, 10, 1, 24, 5, 13, 1, 22, 0, 12, 12, 25, 2, 3, 21, 8, 5, 4, 14, 3]",0.5
1177,0.2,,0.3,0.1,0.3,0.0026109660574412533,"[23, 8, 6, 26, 23, 6, 12, 15, 21, 14, 20, 4, 20, 0, 4, 7, 3, 16, 18, 21, 24, 25, 9, 9, 22, 26, 1, 19, 17, 2, 2, 7, 17, 1, 15, 24, 26, 17, 20, 0, 4, 5, 25, 14, 16, 5, 21, 13, 10, 11, 19, 22, 5, 13, 18, 0, 6, 12, 8, 7, 11, 16, 3, 1, 2, 8, 23, 3, 22, 11, 25, 14, 12, 10, 19, 18, 13, 9, 15, 24, 10]",0.5
1178,0.2,,0.3,0.1,0.4,0.002544529262086514,"[7, 4, 6, 8, 22, 19, 12, 15, 1, 17, 22, 3, 20, 18, 23, 0, 0, 8, 22, 16, 11, 3, 21, 6, 9, 1, 10, 10, 0, 8, 11, 14, 16, 16, 17, 25, 21, 20, 12, 26, 17, 15, 5, 23, 1, 19, 14, 26, 18, 24, 25, 6, 13, 9, 7, 19, 26, 20, 18, 15, 24, 14, 4, 21, 9, 23, 11, 5, 2, 13, 4, 2, 5, 25, 10, 2, 13, 3, 12, 24, 7]",0.5
1179,0.2,,0.3,0.1,0.5,0.0024752475247524753,"[10, 16, 0, 24, 4, 7, 19, 9, 15, 13, 5, 20, 25, 5, 1, 6, 0, 18, 10, 12, 8, 12, 17, 14, 21, 2, 11, 16, 11, 14, 19, 12, 24, 9, 15, 21, 25, 2, 1, 22, 23, 4, 26, 5, 20, 16, 17, 14, 23, 19, 23, 17, 18, 26, 8, 1, 22, 3, 3, 24, 26, 0, 10, 21, 18, 4, 3, 25, 13, 11, 13, 6, 6, 15, 7, 20, 22, 9, 7, 8, 2]",0.5
1180,0.2,,0.3,0.2,0.1,0.002398081534772182,"[20, 18, 10, 16, 23, 13, 6, 10, 14, 17, 23, 4, 13, 24, 9, 2, 7, 9, 6, 26, 15, 1, 15, 11, 22, 0, 2, 21, 14, 26, 19, 8, 24, 23, 3, 8, 16, 21, 25, 3, 6, 2, 0, 19, 1, 18, 3, 10, 25, 26, 5, 7, 5, 14, 7, 0, 18, 17, 21, 11, 12, 12, 5, 22, 12, 1, 17, 19, 24, 22, 11, 20, 9, 4, 25, 4, 20, 13, 8, 16, 15]",0.5
1181,0.2,,0.3,0.2,0.2,0.002331002331002331,"[0, 9, 10, 24, 10, 22, 5, 23, 4, 2, 2, 19, 0, 19, 11, 20, 6, 15, 23, 18, 10, 3, 2, 11, 12, 12, 5, 16, 23, 26, 14, 25, 8, 16, 6, 0, 26, 7, 4, 21, 7, 21, 1, 20, 17, 22, 21, 8, 26, 3, 22, 1, 15, 4, 9, 15, 7, 5, 8, 17, 25, 12, 18, 3, 6, 13, 14, 18, 13, 13, 14, 24, 9, 19, 11, 16, 25, 1, 17, 20, 24]",0.5
1182,0.2,,0.3,0.2,0.3,0.002570694087403599,"[15, 17, 7, 23, 25, 19, 11, 15, 13, 11, 13, 23, 7, 25, 26, 6, 21, 8, 21, 20, 19, 12, 18, 14, 9, 5, 16, 3, 23, 12, 6, 4, 14, 4, 6, 12, 18, 1, 11, 22, 8, 1, 22, 16, 0, 16, 2, 17, 3, 4, 22, 24, 9, 2, 15, 9, 2, 25, 8, 19, 17, 10, 24, 3, 1, 0, 20, 5, 24, 7, 10, 26, 26, 18, 21, 5, 10, 20, 0, 14, 13]",0.5
1183,0.2,,0.3,0.2,0.4,0.002512562814070352,"[13, 11, 13, 0, 17, 15, 11, 17, 7, 5, 20, 22, 24, 10, 25, 8, 15, 6, 19, 12, 10, 14, 16, 9, 3, 4, 24, 0, 21, 8, 26, 3, 26, 23, 21, 24, 6, 15, 20, 7, 13, 4, 0, 1, 23, 16, 19, 3, 1, 14, 25, 9, 2, 11, 14, 18, 7, 8, 10, 22, 25, 18, 16, 12, 17, 6, 23, 12, 2, 22, 20, 5, 26, 4, 2, 19, 21, 18, 1, 5, 9]",0.5
1184,0.2,,0.3,0.2,0.5,0.0024509803921568627,"[8, 17, 23, 9, 6, 13, 3, 7, 0, 1, 13, 22, 4, 22, 14, 26, 23, 15, 13, 10, 2, 4, 10, 10, 12, 19, 2, 2, 25, 18, 5, 6, 20, 16, 25, 14, 26, 5, 11, 24, 21, 12, 7, 18, 23, 25, 8, 0, 16, 21, 18, 7, 19, 17, 16, 6, 24, 20, 4, 9, 5, 0, 26, 11, 9, 3, 12, 22, 3, 17, 21, 15, 1, 15, 8, 24, 14, 19, 1, 11, 20]",0.5
1185,0.2,,0.3,0.3,0.1,0.002403846153846154,"[24, 1, 3, 4, 1, 15, 8, 17, 11, 13, 14, 3, 1, 16, 6, 7, 22, 13, 24, 25, 0, 17, 10, 2, 24, 10, 8, 12, 23, 25, 0, 19, 4, 9, 18, 22, 15, 6, 11, 2, 6, 20, 9, 5, 26, 7, 18, 5, 12, 21, 20, 12, 19, 21, 21, 17, 11, 10, 0, 20, 19, 26, 4, 16, 7, 14, 22, 13, 18, 8, 15, 14, 2, 23, 26, 25, 16, 9, 23, 5, 3]",0.5
1186,0.2,,0.3,0.3,0.2,0.0024271844660194173,"[16, 1, 0, 0, 0, 22, 11, 4, 21, 12, 9, 18, 16, 8, 19, 7, 25, 5, 26, 2, 7, 18, 24, 12, 3, 8, 2, 7, 26, 25, 6, 6, 18, 1, 9, 19, 15, 14, 21, 13, 17, 10, 20, 20, 14, 1, 9, 25, 15, 14, 13, 8, 23, 10, 4, 16, 5, 11, 24, 4, 22, 3, 13, 23, 17, 15, 12, 17, 5, 6, 21, 19, 26, 3, 10, 2, 20, 23, 22, 24, 11]",0.5
1187,0.2,,0.3,0.3,0.3,0.002506265664160401,"[23, 19, 18, 8, 11, 9, 2, 25, 3, 6, 4, 0, 26, 16, 10, 1, 18, 11, 15, 3, 2, 15, 26, 9, 6, 3, 24, 20, 17, 20, 1, 22, 14, 6, 9, 13, 12, 5, 24, 23, 26, 19, 5, 8, 22, 11, 12, 20, 14, 16, 25, 5, 4, 7, 24, 2, 4, 21, 10, 21, 18, 16, 22, 21, 19, 23, 13, 14, 1, 8, 17, 10, 12, 0, 17, 25, 7, 15, 13, 7, 0]",0.5
1188,0.2,,0.3,0.3,0.4,0.0025575447570332483,"[21, 25, 24, 5, 4, 26, 22, 8, 15, 19, 0, 14, 26, 24, 6, 22, 18, 12, 9, 25, 10, 25, 22, 12, 7, 6, 11, 2, 3, 20, 15, 13, 3, 1, 21, 0, 19, 2, 0, 17, 9, 2, 1, 11, 13, 18, 11, 16, 20, 4, 7, 17, 20, 13, 8, 18, 23, 3, 15, 7, 21, 24, 14, 19, 16, 5, 17, 10, 10, 9, 8, 6, 4, 5, 16, 23, 14, 23, 1, 26, 12]",0.5
1189,0.2,,0.3,0.3,0.5,0.002531645569620253,"[7, 2, 11, 2, 19, 16, 7, 25, 15, 5, 1, 19, 4, 11, 17, 1, 6, 26, 9, 24, 14, 14, 23, 12, 20, 3, 20, 4, 0, 21, 8, 10, 7, 21, 17, 23, 23, 0, 5, 12, 6, 17, 5, 21, 18, 22, 4, 3, 25, 15, 24, 8, 13, 12, 8, 1, 26, 0, 6, 10, 24, 15, 2, 9, 9, 16, 10, 3, 18, 22, 13, 18, 11, 16, 25, 19, 20, 14, 22, 13, 26]",0.5
1190,0.2,,0.3,0.4,0.1,0.0024271844660194173,"[4, 0, 22, 5, 1, 10, 9, 5, 22, 23, 12, 9, 4, 14, 10, 24, 8, 12, 8, 8, 18, 14, 7, 12, 6, 19, 13, 3, 25, 6, 19, 3, 16, 19, 24, 20, 1, 24, 20, 9, 7, 20, 15, 18, 1, 17, 2, 26, 25, 0, 10, 16, 13, 6, 26, 26, 15, 15, 25, 3, 7, 11, 16, 2, 23, 2, 11, 17, 5, 21, 21, 0, 17, 21, 13, 11, 22, 18, 23, 14, 4]",0.5
1191,0.2,,0.3,0.4,0.2,0.0024449877750611247,"[18, 19, 14, 3, 19, 6, 20, 22, 23, 14, 11, 18, 2, 24, 21, 25, 1, 15, 9, 18, 0, 26, 13, 8, 22, 26, 16, 26, 2, 16, 8, 25, 20, 12, 21, 23, 22, 7, 14, 0, 0, 16, 9, 15, 3, 1, 10, 17, 6, 8, 21, 23, 20, 24, 5, 17, 7, 3, 13, 11, 4, 10, 7, 9, 4, 5, 25, 5, 11, 12, 17, 15, 6, 19, 4, 10, 12, 24, 1, 2, 13]",0.5
